theme;axis;classification;weightingFactor;justification;status;year;organizationCode;organizationName;unitCode;unitName;projectActivity;application;presentInCurrentQdd;inactiveAt;importStatus;createdBy;createdAt;id
OCAD;EDUCACAO;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;601;FUNDO DE MANUTENÇÃO E DESENVOLVI - MENTO DA EDUCAÇÃO BÁSICA - FUNDEB;21390000;GESTÃO DA FOLHA DE PAGAMENTO DA SEE(SUPERÁVIT).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt0017a0igzh9z2rpn
OCAD;EDUCACAO;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;601;FUNDO DE MANUTENÇÃO E DESENVOLVI - MENTO DA EDUCAÇÃO BÁSICA - FUNDEB;21400000;COMPLEMENTAÇÃO FUNDEB.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt0018a0ig3u4ti3qi
OCAD;EDUCACAO;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;718;SECRETARIA EXTRAORDINÁRIA DE ESPOR- TE E LAZER - SEEL;001;UNIDADE GESTORA;20960000;PROMOÇÃO E INCENTIVO À PRÁTICA DE ATIVIDADES ESPORTIVAS PARA A COMUNIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt0019a0ig1r9zj7cj
OCAD;EDUCACAO;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;718;SECRETARIA EXTRAORDINÁRIA DE ESPOR- TE E LAZER - SEEL;001;UNIDADE GESTORA;20990000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS DA SECRETARIA EXTRAORDINÁRIA DE ESPORTE E LAZER - SEEL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001aa0igltpr5ek9
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;10070000;FORTALECIMENTO DO SISTEMA SOCIOEDUCATIVO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ba0igag1dllob
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;10080000;PROMOÇÃO CULTURAL, ARTÍSTICA, DESPORTIVA E LABORAL PARA OS ADOLESCENTES EM MEDIDAS SOCIOEDUCATIVAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ca0igs8wtzqws
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;10090000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS DO SISTEMA SOCIOEDUCATIVO-ISE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001da0igst8asyxo
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;10100000;PROMOÇÃO DAS AÇÕES DE SAÚDE E DE SEGURANÇA NO TRABALHO PARA OS SERVIDORES DO SISTEMA SOCIOEDUCATIVO - ISE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ea0igozqz7l26
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;10110000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DOS PRÉDIOS DO ISE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001fa0ig02bxd98v
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;20230000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DO SISTEMA SOCIOEDUCATIVO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ga0igbnere9pk
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;213;INSTITUTO SÓCIO EDUCATIVO DO ACRE - ISE;20250000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS - ISE;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ha0igjeu5mu08
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;001;UNIDADE GESTORA;22060000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SESACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ia0igyetq1gpj
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;12160000;PROMOÇÃO DE ATENDIMENTO EM SAÚDE DOS POVOS INDÍGENAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ja0igovjhrqtn
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;12170000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DE PRÉDIOS DA FUNDHACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ka0ig75z3u6c5
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22350000;APOIO AS ATIVIDADES DE REALIZAÇÃO DE EXAMES(BIÓPSIA).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001la0igcbht2rx4
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22360000;EFICIÊNCIA E RESOLUTIVIDADE NA ASSISTÊNCIA AMBULATORIAL E HOSPITALAR DAS MÉDIAS E ALTAS COMPLEXIDADES.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunt001ma0igain7iv0v
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22370000;PROMOÇÃO DE ATENDIMENTO DE MÉDIA E ALTA COMPLEXIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001na0igvhxq19l4
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22380000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-FUNDHACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001oa0igqct1mt94
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22390000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES PÚBLICOS DA FUNDHACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001pa0igpfo3c8th
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11720000;FORTALECIMENTO DA ASSISTÊNCIA FARMACÊUTICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001qa0igvdba97nz
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11730000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DOS PRÉDIOS DA SESACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001ra0igogdyrhbb
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11740000;CONTRATUALIZAÇÃO DE SERVIÇOS DE SAÚDE E RELAÇÃO PÚBLICO-PRIVADA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001sa0igbv6dcn38
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11750000;FORTALECIMENTO DA ATENÇÃO PRIMÁRIA À SAÚDE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001ta0igg3v3lk78
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11760000;FORTALECIMENTO DA REGULAÇÃO E TRATAMENTO FORA DE DOMICÍLIO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001ua0ig9wo5h8ka
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11770000;FORTALECIMENTO DA VIGILÂNCIA EPIDEMIOLÓGICA E AMBIENTAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001va0igbsrfqjw0
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11780000;FORTALECIMENTO DA VIGILÂNCIA SANITÁRIA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001wa0igfemdmfpq
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11790000;FORTALECIMENTO DAS POLÍTICAS DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001xa0ign17p5dx2
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11800000;FORTALECIMENTO DA REDE DE CUIDADOS À PESSOA COM DEFICIÊNCIA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001ya0iglm2doypy
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11810000;FORTALECIMENTO DA REDE DE ATENÇÃO ÀS PESSOAS COM DOENÇAS CRÔNICAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu001za0ighgyrb6fy
OCAD;SAUDE;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11820000;FORTALECIMENTO DA REDE CEGONHA(MATERNO-INFANTIL).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0020a0igm50jolui
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11830000;FORTALECIMENTO DA REDE ATENÇÃO PSICOSSOCIAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0021a0igvbw1uziz
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11840000;FORTALECIMENTO DA REDE DE ATENÇÃO À SAÚDE BUCAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0022a0igofbtsxqn
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11850000;FORTALECIMENTO DA REDE DE URGÊNCIA E EMERGÊNCIA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0023a0igup8ejach
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11860000;FORTALECIMENTO DO CONTROLE SOCIAL DO SUS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0024a0igvuj78wti
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11880000;PROMOÇÃO DA POLÍTICA NACIONAL DE ALIMENTAÇÃO E NUTRIÇÃO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0025a0igw3cxru8f
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11890000;PROMOÇÃO DO PROGRAMA SAÚDE ITINERANTE ESPECIALIZADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0026a0ignq7ntxih
OCAD;SAUDE;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11900000;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL PARA CRIANÇA E O ADOLESCENTE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0027a0igf293zj4w
OCAD;SAUDE;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11910000;FORTALECIMENTO DA POLÍTICA DE SAÚDE DA CRIANÇA E ADOLESCENTE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0028a0igu5m3lxlh
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11940000;PROGRAMA DE GERENCIAMENTO DE RISCO(PGR).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0029a0ig701g2hby
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11950000;PROGRAMA DE PREVENÇÃO DE RISCOS AMBIENTAIS(PPRA).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002aa0igxnstqxcg
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11960000;PLANO DE PROTEÇÃO RADIOLÓGICA(PPR);true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ba0ign8nfsrqm
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;22060000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SESACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ca0iglyzuncts
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;22070000;GARANTIA DO ATENDIMENTO DAS UNIDADES DE MÉDIA E ALTA COMPLEXIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002da0iggm3ajcdb
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;22080000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS DA REDE PÚBLICA DE SAÚDE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ea0igxxdkeg4j
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;22090000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES PÚBLICOS DA SESACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002fa0ig3gk0au6g
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;744;SECRETARIA DE ESTADO DE HABITAÇÃO E URBANISMO - SEHURB;001;UNIDADE GESTORA;10570000;AMPLIAÇÃO DO ACESSO À MORADIA DIGNA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ga0ig4grxx3cp
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11010000;AMPLIAÇÃO DO SISTEMA DE COLETA E TRATAMENTO DE ESGOTOS SANITÁRIOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ha0igoje31em3
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11020000;IMPLANTAÇÃO DE SISTEMAS DE ABASTECIMENTO DE ÁGUA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ia0ig4dalffqr
OCAD;SAUDE;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11030000;SANEAMENTO INTEGRADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ja0ig6x6ovjid
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12210000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DOS PRÉDIOS DA SEASDH.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ka0ig9kyxa0q5
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12220000;APOIO AS ORGANIZAÇÕES DA SOCIEDADE CIVIL(OSCS).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002la0igcvxmflks
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12230000;PROMOÇÃO DA POLÍTICA ESTADUAL DE CIDADANIA E DIREITOS HUMANOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ma0ig2htx7br6
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12240000;PROMOÇÃO DA POLÍTICA DE ATENÇÃO A POPULAÇÃO LGBTQIA+.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002na0igwtyw1inx
